"t","S","E","I","H","C","R","D"
442.25,2514067.50687463,24.3325657323618,19.0631954718318,4.58452543288022,4.67357155281108,2927064.84195164,58814.9973155374
442.5,2514066.80120568,24.0368291250157,18.8841452342878,4.54191483973646,4.63014820847066,2927066.04983181,58815.0559250962
442.75,2514066.03469637,23.8110818284509,18.7073837795307,4.49965664108157,4.58712768636205,2927067.24606356,58815.1139901319
443,2514065.20231226,23.6576040561861,18.5349992820528,4.45780258671458,4.54450602723064,2927068.43126011,58815.1715156794
443.25,2514064.44380282,23.4395882266255,18.3636073997704,4.41638025299609,4.50228017066705,2927069.60583438,58815.2285067546
443.5,2514063.7640316,23.1547043492072,18.191127523489,4.3753316521927,4.46044667319359,2927070.76938986,58815.2849683363
443.75,2514063.02565285,22.9372412223371,18.0208524482495,4.33462254353683,4.41900127680199,2927071.92172432,58815.3409053296
444,2514062.22381689,22.7893953748364,17.8547937131745,4.29430277712373,4.37794016651865,2927073.06342849,58815.3963225852
444.25,2514061.49314444,22.5793800045253,17.6896911798746,4.25439891677205,4.3372603932447,2927074.19490013,58815.4512249359
444.5,2514060.83832056,22.3049506318749,17.5235405963176,4.21485510238133,4.29695863888781,2927075.31575729,58815.5056171785
444.75,2514060.12704004,22.0954677094087,17.359513912899,4.1756383493225,4.25703080073417,2927076.42580515,58815.5595040387
445,2514059.35463116,21.9530471524474,17.1995488457581,4.13679667773536,4.21747320286132,2927077.52561277,58815.61289019
445.25,2514058.65077414,21.7507386854732,17.0405049021829,4.0983556760873,4.17828300345991,2927078.6155633,58815.6657802888
445.5,2514058.01998209,21.4863802018035,16.8804513851671,4.06026153386266,4.13945700528446,2927079.69528883,58815.7181789563
445.75,2514057.33480533,21.2845846690445,16.7224438352569,4.02248247650431,4.10099125527843,2927080.76460169,58815.7700907457
446,2514056.59074362,21.1473903475064,16.5683488547932,3.98506476138329,4.06288221152846,2927081.82405004,58815.8215201596
446.25,2514055.91271795,20.9525059967395,16.4151412059797,3.94803303743969,4.02512713563724,2927082.87400299,58815.8724716842
446.5,2514055.30507579,20.6978488598838,16.2609610475225,3.9113354685564,3.98772294683015,2927083.91410611,58815.9229497719
446.75,2514054.64504484,20.5034586438707,16.1087517821772,3.87494144587005,3.95066583627372,2927084.94417864,58815.9729588093
447,2514053.92829001,20.3712988039177,15.9603115082557,3.83889552870222,3.91395239120276,2927085.96474862,58816.0225031347
447.25,2514053.27514772,20.1835661561491,15.8127260132347,3.8032214609731,3.87757997289302,2927086.97617161,58816.0715870699
447.5,2514052.68980589,19.9382543814414,15.6642037112698,3.76786930853498,3.84154561282163,2927087.97810619,58816.1202149048
447.75,2514052.05399794,19.7509977570671,15.5175799826182,3.7328095854666,3.80584564113969,2927088.97037823,58816.1683908658
448,2514051.36354787,19.623687678482,15.3745869355642,3.69808521538268,3.77047676954403,2927089.9534964,58816.2161191322
448.25,2514050.73437577,19.4428443140268,15.2324173084228,3.66371907042275,3.73543645537816,2927090.92780321,58816.2634038682
448.5,2514050.17051589,19.2065349770946,15.0893452659526,3.6296630486354,3.70072183830312,2927091.89296977,58816.3102492067
448.75,2514049.55804199,19.0261501876558,14.9481021301899,3.59588874585689,3.66632938240492,2927092.84882835,58816.3566592194
449,2514048.89293133,18.9035119259862,14.8103564411383,3.56243751004815,3.63225591932482,2927093.79586894,58816.4026379331
449.25,2514048.28684977,18.7293050522237,14.6734039630302,3.52933137358597,3.59849899899771,2927094.73442148,58816.4481893596
449.5,2514047.74368347,18.501667810003,14.5355821982964,3.49652399950071,3.56505586534678,2927095.66416917,58816.4933174807
449.75,2514047.15368729,18.3279027016526,14.3995222295558,3.46398802571125,3.53192311152529,2927096.58495042,58816.5380262192
450,2514046.51298613,18.2097648397976,14.2668313614096,3.43176328237253,3.49909768476399,2927097.49723724,58816.5823194548
450.25,2514045.92914771,18.0419509381376,14.1349046031134,3.39987099293985,3.46657722423725,2927098.40134748,58816.6262010524
450.5,2514045.40591557,17.8226675674423,14.0021404703835,3.3682665206759,3.43435907434943,2927099.29697594,58816.6696748483
450.75,2514044.83757222,17.6552792370359,13.8710734850886,3.33692350736155,3.40243995262903,2927100.18396698,58816.712744622
451,2514044.24276602,17.5219074751549,13.7436284493939,3.30601575249678,3.37093980047168,2927101.05949426,58816.7552482432
451.25,2514043.65240744,17.3846438534436,13.6162553661904,3.27513441838443,3.33946377483768,2927101.93437584,58816.7977192999
451.5,2514043.12352931,17.1931914241932,13.4894688897453,3.24454960459915,3.30828115309731,2927102.80118506,58816.8397945575
451.75,2514042.5982937,17.0059189787953,13.3628814773543,3.21423965889027,3.2773897347371,2927103.65979951,58816.8814769421
452,2514042.02298418,16.8753455538182,13.2375363525084,3.18421042570738,3.24678652887303,2927104.51036682,58816.922770132
452.25,2514041.45434315,16.7436181689271,13.1143671016201,3.1544692636101,3.21646886724054,2927105.35305568,58816.9636777599
452.5,2514040.94497667,16.5591988614044,12.9922857109366,3.12500786565714,3.18643428934324,2927106.18789317,58817.0042034243
452.75,2514040.43910094,16.3788393759978,12.8703533809382,3.09581397518912,3.15668010799662,2927107.01486152,58817.0443506904
453,2514039.88499683,16.2530892761443,12.7496171553936,3.06689057408802,3.12720350883756,2927107.83407957,58817.084123089
453.25,2514039.33731587,16.1262268292454,12.6309777821956,3.03824458269098,3.09800194644455,2927108.64570887,58817.1235241178
453.5,2514038.84672498,15.9486139319478,12.5133871567041,3.00986801946548,3.06907304813288,2927109.44977562,58817.1625572433
453.75,2514038.35949652,15.7749105118163,12.3959409900394,2.98174908701531,3.04041422497398,2927110.24626277,58817.2012258994
454,2514037.82581777,15.6538028519684,12.2796476492846,2.95389066329667,3.01202276582101,2927111.03528481,58817.2395334868
454.25,2514037.29832571,15.5316232737844,12.1653746057906,2.92629941879346,2.98389621865844,2927111.8169974,58817.2774833747
454.5,2514036.82581947,15.3605635259451,12.0521123240917,2.8989676707589,2.95603229793387,2927112.59142581,58817.3150789018
454.75,2514036.35655197,15.193268664734,11.938989788827,2.8718840606575,2.92842850990293,2927113.35855363,58817.3523233757
455,2514035.84254673,15.076630256572,11.8269781393492,2.84505136378557,2.90108224317716,2927114.11849119,58817.3892200721
455.25,2514035.33450031,14.9589590538661,11.7169128184539,2.81847600766422,2.87399113600511,2927114.87138843,58817.4257722359
455.5,2514034.87941288,14.7942092708419,11.607821460932,2.79215059527287,2.84715298701061,2927115.61726972,58817.4619830831
455.75,2514034.42744495,14.6330852593803,11.4988651191623,2.76606418893804,2.82056539434072,2927116.35611928,58817.4978557994
456,2514033.93238871,14.5207499464593,11.3909790931857,2.7402194634374,2.79422584286858,2927117.0880434,58817.5333935401
456.25,2514033.44307176,14.4074196472485,11.284967992551,2.71462261082247,2.76813205792834,2927117.8131865,58817.5685994306
456.5,2514033.00476154,14.2487461153288,11.1798952676893,2.68926650798433,2.7422819193383,2927118.53157208,58817.6034765684
456.75,2514032.56945594,14.0935644676976,11.0749528707847,2.66414062146229,2.71667311384702,2927119.24318496,58817.6380280223
457,2514032.09265064,13.9853726615141,10.9710415947761,2.63924752820214,2.6913032191173,2927119.94812752,58817.672256831
457.25,2514031.62137314,13.8762223700793,10.8689363626364,2.61459319256475,2.66617004441662,2927120.64653889,58817.7061660053
457.5,2514031.19922201,13.7234003373062,10.7677351307836,2.59017075447234,2.64127154780666,2927121.33844169,58817.7397585285
457.75,2514030.77996481,13.5739413052645,10.666659621808,2.56597006908836,2.6166055013998,2927122.02382134,58817.7730373564
458,2514030.32073795,13.4697396030878,10.5665774012059,2.54199361852028,2.5921695722447,2927122.70277644,58817.806005416
458.25,2514029.86683516,13.3646146301907,10.468234806643,2.51824714729492,2.56796165045455,2927123.375441,58817.8386656072
458.5,2514029.46024765,13.2174278665091,10.3707630357484,2.49472404820834,2.54397976944793,2927124.04183682,58817.8710208037
458.75,2514029.05644743,13.0734800178089,10.2734124906608,2.47141455032183,2.5202217835449,2927124.70194987,58817.9030738523
459,2514028.6141512,12.9731208788441,10.1770187395655,2.44832104404865,2.49668544586954,2927125.35587512,58817.9348275725
459.25,2514028.17698279,12.8718724258123,10.0823005933488,2.42544906188183,2.47336872438007,2927126.00374165,58817.9662847573
459.5,2514027.78538529,12.7301128340279,9.98842127037249,2.40279223991374,2.45026972504939,2927126.64557046,58817.9974481747
459.75,2514027.39647237,12.5914726777403,9.89465879956413,2.38034116710283,2.42738638134696,2927127.28134804,58818.0283205668
460,2514026.97048273,12.4948141415022,9.80181793496958,2.35809814536129,2.40471652926885,2927127.91116587,58818.0589046494
460.25,2514026.5494319,12.3972990234907,9.71059097873445,2.33606850280814,2.38225821171623,2927128.53514827,58818.0892031127
460.5,2514026.1722719,12.2607662882394,9.62017199287419,2.3142461097361,2.36000960450782,2927129.15331548,58818.1192186228
460.75,2514025.79769752,12.1272379354221,9.52986561770809,2.29262190162991,2.33796871730995,2927129.76565449,58818.148953821
461,2514025.38741341,12.0341433712047,9.44044693159318,2.27119809507842,2.31613346590039,2927130.37225341,58818.1784113231
461.25,2514024.98188604,11.9402237694952,9.35258270743889,2.24997982129455,2.294501965325,2927130.97323197,58818.2075937203
461.5,2514024.61863134,11.8087250353474,9.26549671613905,2.22896117608915,2.27307245863806,2927131.56860969,58818.2365035808
461.75,2514024.25786695,11.6801198869512,9.17851923044928,2.20813342866417,2.25184302885875,2927132.15837402,58818.2651434485
462,2514023.86270942,11.5904577667039,9.09239674876399,2.1874987134072,2.23081166857088,2927132.74260984,58818.293515843
462.25,2514023.47213327,11.5000010030231,9.00777145746372,2.16706197187155,2.20997656227164,2927133.32143247,58818.3216232604
462.5,2514023.12227127,11.3733505755343,8.92389574263365,2.14681751707026,2.18933601773938,2927133.8948607,58818.349468174
462.75,2514022.77480778,11.2494870318921,8.84012456592217,2.12675693962554,2.16888818861006,2927134.46288246,58818.3770530345
463,2514022.39421919,11.1631307211647,8.75717690057558,2.10688229476605,2.14863114141138,2927135.02557948,58818.4043802687
463.25,2514022.01804309,11.076009049139,8.67567125392875,2.08719834139542,2.12856312750192,2927135.58306285,58818.4314522807
463.5,2514021.68108007,10.9540281144998,8.59488757338039,2.06769960174502,2.10868251696966,2927136.13535067,58818.4582714531
463.75,2514021.34642714,10.8347313024188,8.51420460024875,2.04837797603541,2.08898753143704,2927136.6824313,58818.4848401462
464,2514020.9798704,10.7515588656457,8.43431479820576,2.02923544328533,2.06947630862389,2927137.22438349,58818.5111606976
464.25,2514020.61756347,10.6676492759754,8.35581386924649,2.01027658651605,2.05014716426092,2927137.76131421,58818.537235423
464.5,2514020.29302389,10.5501656361815,8.27800830670841,1.99149612950044,2.03099852842561,2927138.29324089,58818.5630666174
464.75,2514019.97070924,10.4352671508116,8.20029975555865,1.97288627068166,2.01202868819873,2927138.82015234,58818.5886565542
465,2514019.61766705,10.355161168311,8.12335514778586,1.95444891571743,1.9932358498473,2927139.34212438,58818.6140074849
465.25,2514019.26871799,10.2743452052524,8.04774822132027,1.93618847827129,1.9746183910819,2927139.85926007,58818.6391216402
465.5,2514018.95614385,10.1611930265831,7.97281103725746,1.91809987626869,1.95617479974008,2927140.37157618,58818.6640012305
465.75,2514018.6457126,10.0505306860267,7.89796730027074,1.90017559542248,1.9379034259312,2927140.87906194,58818.6886484456
466,2514018.30568671,9.97337808084922,7.82385935233926,1.88241747077566,1.91980254192702,2927141.38179038,58818.7130654544
466.25,2514017.96960306,9.89554166828304,7.75103977743751,1.86482975291962,1.90187058511886,2927141.87986075,58818.7372544053
466.5,2514017.66855321,9.78656124147771,7.67886526213695,1.84740754681617,1.88410609896194,2927142.37328921,58818.7612174275
466.75,2514017.36956726,9.67997885265001,7.60678075783887,1.83014361489815,1.86650749425866,2927142.86206539,58818.7849566303
467,2514017.0420778,9.60567072593301,7.53540492335663,1.81303972423798,1.84907310684133,2927143.34625961,58818.8084741026
467.25,2514016.71838523,9.53070400177485,7.46526996884857,1.79609996840708,1.83180143157199,2927143.82596748,58818.8317719138
467.5,2514016.42843481,9.42574151270733,7.39575629870667,1.7793196325475,1.81469106546431,2927144.30120456,58818.854852115
467.75,2514016.1404722,9.32308864733692,7.32632932795189,1.76269174564873,1.79774047776831,2927144.77196086,58818.8777167376
468,2514015.82505698,9.25152012117823,7.25758490556517,1.74621800935633,1.78094806552664,2927145.23830413,58818.9003677939
468.25,2514015.51329866,9.17931727921203,7.1900356191962,1.72990236604768,1.76431237894724,2927145.70032642,58818.9228072772
468.5,2514015.23403845,9.07822458915284,7.1230847167877,1.71374027443823,1.74783206662245,2927146.15804274,58818.9450371628
468.75,2514014.95669276,8.9793563690696,7.05621732267303,1.6977250202818,1.73150565409067,2927146.61144346,58818.9670594078
469,2514014.65290662,8.91042643618594,6.99000731708354,1.68185824224328,1.71533159734458,2927147.06059383,58818.9888759502
469.25,2514014.35264257,8.84088557462977,6.92494838872065,1.66614373711338,1.69930849989454,2927147.50558252,58819.01048871
469.5,2514014.08367844,8.74352000938282,6.86046578698731,1.65057713081377,1.68343506000771,2927147.94642398,58819.0318995899
469.75,2514013.81655826,8.64829690042511,6.79606361898315,1.63515195642724,1.66770985743402,2927148.38310893,58819.0531104749
470,2514013.52397246,8.58190828002996,6.73229460622789,1.61986979199014,1.65213140494172,2927148.81570023,58819.0741232318
470.25,2514013.23477889,8.51493125630002,6.6696342353262,1.60473429410316,1.63669835737804,2927149.24428326,58819.0949397099
470.5,2514012.97573125,8.42115540364134,6.60752894606009,1.58974124975776,1.62140946085356,2927149.66887195,58819.115561742
470.75,2514012.71845957,8.32944301764135,6.54550112850233,1.57488443027435,1.60626334733166,2927150.08945737,58819.1359911437
471,2514012.43666117,8.26550201709835,6.48408312560993,1.56016535532226,1.59125858426399,2927150.50610004,58819.156229713
471.25,2514012.15812993,8.20099430834752,6.42373289302845,1.54558754650611,1.57639387594339,2927150.91888221,58819.1762792313
471.5,2514011.90863317,8.11067582329206,6.3639172797155,1.53114694597325,1.56166801456192,2927151.3278173,58819.1961414639
471.75,2514011.6608469,8.0223447276887,6.30417628470077,1.51683755452182,1.54707968237361,2927151.73289669,58819.2158181596
472,2514011.38943819,7.96076110958082,6.24502262374821,1.50266083562879,1.53262749950011,2927152.13417869,58819.2353110503
472.25,2514011.12117618,7.89863167866501,6.18689736792314,1.4886201809017,1.51831021785988,2927152.53174252,58819.2546218518
472.5,2514010.88087818,7.81164309615806,6.12928702293923,1.47471168194454,1.50412667403076,2927152.92560108,58819.2737522645
472.75,2514010.64222759,7.72656863085172,6.07174854760069,1.460929560593,1.49007559870693,2927153.3157461,58819.2927039728
473,2514010.38082551,7.66725548516589,6.01477575413506,1.44727522622297,1.47615566274198,2927153.70223371,58819.311478645
473.25,2514010.12245413,7.60741665174701,5.95879345156515,1.43375194525657,1.46236566392823,2927154.08514023,58819.3300779336
473.5,2514009.89101573,7.52363520642811,5.90330707766934,1.4203559532623,1.44870448159718,2927154.46447807,58819.3485034765
473.75,2514009.66116402,7.44169730753912,5.84788992576699,1.40708168498153,1.43517089310176,2927154.84023927,58819.3667568962
474,2514009.40939964,7.38457092870918,5.79301760151832,1.39393049770046,1.42176361816184,2927155.21247791,58819.3848397995
474.25,2514009.16055422,7.32693824524264,5.73909925148243,1.38090553728741,1.40848149875717,2927155.58126747,58819.4027537782
474.5,2514008.93764879,7.24624569796751,5.68565854752064,1.36800317798316,1.39532345540172,2927155.94661992,58819.4205004098
474.75,2514008.71627155,7.16732872819485,5.63228451525262,1.35521805960014,1.38228831039212,2927156.30852758,58819.4380812572
475,2514008.47378955,7.1123084967767,5.57943522503906,1.3425514892698,1.36937483051823,2927156.66704254,58819.455497868
475.25,2514008.23411888,7.05680062916095,5.52750473844395,1.33000649676516,1.35658190032353,2927157.02223558,58819.4727517754
475.5,2514008.01943182,6.97908309999574,5.47603428915721,1.31757958989996,1.3439084799917,2927157.37411822,58819.4898444991
475.75,2514007.8062166,6.90307568529953,5.42462805508118,1.30526560600985,1.33135343511168,2927157.72268308,58819.5067775442
476,2514007.57267474,6.85008395407573,5.37372721779277,1.29306580393302,1.31891557781362,2927158.0679803,58819.5235524014
476.25,2514007.34184057,6.79662256676263,5.32371131003596,1.28098310163937,1.30659383364129,2927158.41007807,58819.5401705477
476.5,2514007.13506887,6.72177037418691,5.27413847985563,1.26901413560243,1.29438720099133,2927158.74898749,58819.5566334466
476.75,2514006.92971475,6.64856524653868,5.22462749879955,1.25715393340966,1.28229458715479,2927159.08470144,58819.5729425479
477,2514006.70478342,6.59752723086716,5.17560328233829,1.24540370739712,1.27031484793642,2927159.41726822,58819.5890992876
477.25,2514006.48245995,6.54603687624904,5.12743137006344,1.23376626786393,1.25844694837463,2927159.7467535,58819.6051050881
477.5,2514006.28331179,6.47394438232148,5.07968620076948,1.22223837520972,1.24668992367615,2927160.07316797,58819.6209613591
477.75,2514006.08552894,6.4034382282831,5.03200060160576,1.21081524026892,1.23504272130267,2927160.39650477,58819.6366694972
478,2514005.86889069,6.35428190051889,4.98478382165518,1.19949803059912,1.22350423912936,2927160.71681043,58819.6522308854
478.25,2514005.65476414,6.30468991242086,4.93838792327393,1.18828945280722,1.21207348023917,2927161.0341482,58819.6676468938
478.5,2514005.46295844,6.2352553736763,4.89240303538989,1.17718638665847,1.20074951529786,2927161.34852837,58819.6829188802
478.75,2514005.27246772,6.1673486885822,4.84647552254494,1.16618421948638,1.18953133046274,2927161.65994433,58819.6980481898
479,2514005.06381678,6.12000467641152,4.80099954504128,1.15528407572897,1.17841786413433,2927161.96844091,58819.7130361547
479.25,2514004.85758494,6.07224106752866,4.75631418489465,1.14448856213158,1.16740815604351,2927162.274079,58819.7278840946
479.5,2514004.67285099,6.0053664913873,4.71202468269235,1.13379467343163,1.15650131101369,2927162.57686853,58819.7425933173
479.75,2514004.48938355,5.93996343891614,4.66779044126387,1.12319796696152,1.14569635247714,2927162.87680313,58819.7571651185
480,2514004.28842544,5.89436492745195,4.62399108844146,1.1126995256364,1.13499225787153,2927163.17392598,58819.7716007813
480.25,2514004.08979724,5.84836229057957,4.58095320447496,1.1023018600285,1.12438810223041,2927163.46829573,58819.7859015768
480.5,2514003.91187432,5.7839532970597,4.53829658446339,1.09200207561497,1.1138830232814,2927163.75992193,58819.8000687647
480.75,2514003.73517121,5.72096157399201,4.49569318881911,1.08179589346568,1.10347608036324,2927164.04879846,58819.814103593
481,2514003.5416223,5.67704421148757,4.45350864870439,1.07168435650983,1.09316628851733,2927164.33496689,58819.8280072975
481.25,2514003.35031741,5.63273762440045,4.41205750353293,1.06166988269821,1.08295275678407,2927164.61848372,58819.8417811025
481.5,2514003.1789544,5.57070331293568,4.37097356630813,1.05174968417047,1.07283465458784,2927164.89935816,58819.8554262214
481.75,2514003.00876623,5.51003401890296,4.32994089204251,1.0419196397026,1.06281107585569,2927165.17758429,58819.8689438562
482,2514002.82235336,5.46773582594687,4.2893116312739,1.0321807537174,1.05288107185198,2927165.45320216,58819.8823351973
482.25,2514002.63810176,5.42506275979014,4.24938872651552,1.02253535496421,1.0430437843757,2927165.72626619,58819.895601424
482.5,2514002.47305681,5.36531558096041,4.20981949185103,1.01298075831763,1.03329841338489,2927165.99678524,58819.9087437049
482.75,2514002.30914337,5.30688309299952,4.17029963097936,1.00351299445012,1.02364408612516,2927166.26475362,58819.9217631978
483,2514002.12960344,5.26614437506171,4.1311683108333,0.994133030702438,1.01407988875369,2927166.53020991,58819.9346610492
483.25,2514001.95214509,5.22504460612195,4.09271730459385,0.984843109915808,1.00460499462565,2927166.7932065,58819.947438395
483.5,2514001.79318525,5.16750023811555,4.05460692965489,0.975640645916437,0.995218633112303,2927167.05375194,58819.9600963609
483.75,2514001.63531521,5.1112220898497,4.01654410892764,0.966521815677257,0.985919963554611,2927167.31184074,58819.9726360619
484,2514001.46239481,5.0719853530535,3.97885550443481,0.957487550828313,0.976708105721289,2927167.56751007,58819.9850586025
484.25,2514001.29147926,5.03240087778414,3.94182213182942,0.948540011474092,0.967582263365384,2927167.82081038,58819.9973650768
484.5,2514001.13838018,4.97697810741529,3.90511683239718,0.939676706748079,0.958541694191973,2927168.07174991,58820.0095565688
484.75,2514000.98633072,4.92277487269018,3.86845733462128,0.930893954533512,0.949585588459052,2927168.32032337,58820.0216341527
485,2514000.8197858,4.88498474269049,3.83215825666035,0.922192652070058,0.940713098312591,2927168.56656655,58820.0335988923
485.25,2514000.65517181,4.8468596958707,3.79649025326097,0.913574879779486,0.931923456787632,2927168.81052806,58820.0454518411
485.5,2514000.50771742,4.79348030398402,3.76113822785747,0.905038238592168,0.923215948883251,2927169.05221582,58820.0571940437
485.75,2514000.36127394,4.7412754847941,3.72583031611468,0.89657918210982,0.914589794639346,2927169.29162475,58820.0688265344
486,2514000.20086944,4.70487862864662,3.69086953637499,0.888198574452984,0.906044177390112,2927169.5287893,58820.0803503379
486.25,2514000.04232468,4.66815920455759,3.65651656447713,0.879898419301774,0.897578358377619,2927169.7637563,58820.0917664691
486.5,2513999.90030685,4.61674785565727,3.62246792128437,0.87167640600212,0.889191648893203,2927169.99653338,58820.1030759339
486.75,2513999.75926267,4.56646777420375,3.58846176594079,0.863529118873455,0.880883297665142,2927170.22711565,58820.1142797287
487,2513999.6047722,4.53141282511447,3.55478994464886,0.85545739014125,0.872652518070422,2927170.45553628,58820.1253788403
487.25,2513999.4520729,4.49604720162158,3.52170352225418,0.847463149576272,0.864498598522556,2927170.68184038,58820.1363742463
487.5,2513999.31529119,4.44653133756916,3.48891020872539,0.839544171683037,0.856420875640095,2927170.9060353,58820.1472669157
487.75,2513999.17944724,4.39810503229702,3.45615781712972,0.831697166682004,0.848418625786247,2927171.12811631,58820.158057808
488,2513999.03065275,4.36434251714573,3.42372743343818,0.823922936082217,0.84049109127734,2927171.34811539,58820.1687478738
488.25,2513998.8835834,4.33028078257909,3.39186086585344,0.816223338472698,0.83263758670069,2927171.56607597,58820.1793380547
488.5,2513998.75184477,4.28259052020982,3.36027660091739,0.808596230379388,0.824857473072357,2927171.78200512,58820.189829284
488.75,2513998.62100931,4.23594964567708,3.32873174968929,0.801038443284411,0.817150053375627,2927171.99589831,58820.2002224858
489,2513998.4777008,4.2034319152123,3.29749703463053,0.793550749115313,0.809514597803173,2927172.20778632,58820.2105185759
489.25,2513998.33605382,4.17062599794255,3.2668053485866,0.786134937906175,0.801950446155017,2927172.41771098,58820.2207184611
489.5,2513998.20917233,4.12469403045564,3.23638555734993,0.778788945182632,0.794456982949066,2927172.62567911,58820.2308230401
489.75,2513998.08316071,4.07977276089348,3.20600372716321,0.771509719219926,0.787033536811021,2927172.83168634,58820.2408332035
490,2513997.94513592,4.04845392250035,3.17592059907347,0.76429800345698,0.779679404785862,2927173.03576232,58820.2507498329
490.25,2513997.80871139,4.01685752311011,3.1463604792719,0.757155521902672,0.772393950960429,2927173.23794733,58820.2605738019
490.5,2513997.68650796,3.97261902509377,3.11706223012744,0.750080286171803,0.765176582491612,2927173.43824794,58820.2703059762
490.75,2513997.56514233,3.92935396152148,3.08780054289645,0.743069357028737,0.758026652705686,2927173.63665994,58820.2799472134
491,2513997.43220644,3.89918981446767,3.05882654521937,0.73612345047616,0.750943484513434,2927173.8332119,58820.2894983628
491.25,2513997.30081183,3.8687583404231,3.03035627321717,0.729244226934037,0.743926465396545,2927174.0279426,58820.2989602658
491.5,2513997.18311397,3.82615087638032,3.00213821726985,0.722429771302923,0.736975024319623,2927174.22085838,58820.3083337561
491.75,2513997.06622304,3.7844809571439,2.97395537565048,0.715677252690822,0.730088538402189,2927174.41195518,58820.3176196599
492,2513996.93818844,3.7554289302122,2.94604961703275,0.708987360677596,0.723266355470484,2927174.6012605,58820.3268187951
492.25,2513996.81163828,3.72611943294236,2.91862901237932,0.702361694440591,0.716507885541756,2927174.78881172,58820.3359319722
492.5,2513996.69827989,3.68508286918844,2.89145132510429,0.695798409465913,0.709812578587497,2927174.97461493,58820.3449599942
492.75,2513996.58569867,3.64494928379673,2.86430755422458,0.689294779212398,0.70317983464639,2927175.15866622,58820.3539036567
493,2513996.46238465,3.61696837521635,2.83743065081912,0.682851467812981,0.69660902554463,2927175.34099208,58820.3627637477
493.25,2513996.34050033,3.58873948951163,2.81102101436244,0.676470015462038,0.690099583007214,2927175.52162851,58820.3715410477
493.5,2513996.23132142,3.5492159093191,2.78484533941327,0.670148645630424,0.683650977241023,2927175.70058138,58820.3802363302
493.75,2513996.12289102,3.51056201545593,2.75870233075138,0.66388473228207,0.677262630361856,2927175.87784691,58820.3888503616
494,2513996.00412353,3.48361273504772,2.7328163506469,0.65767891504277,0.670933937313918,2927176.05345063,58820.3973839007
494.25,2513995.88673303,3.45642462069196,2.7073804099291,0.651532677300127,0.664664350732476,2927176.22742721,58820.4058376993
494.5,2513995.7815795,3.41835824256329,2.68216980501689,0.645444308004708,0.658453360316563,2927176.39978228,58820.4142125025
494.75,2513995.67714687,3.38112948615846,2.6569906623474,0.639411277921466,0.652300409447904,2927176.57051224,58820.4225090483
495,2513995.56275829,3.35517379961256,2.63205907204595,0.633434203074063,0.646204915339106,2927176.73964165,58820.4307280677
495.25,2513995.44969594,3.3289880851664,2.60756092871133,0.627514512139181,0.640166350767452,2927176.9072039,58820.4388702849
495.5,2513995.34841936,3.29232518411913,2.58327981347843,0.621650557134296,0.634184224208114,2927177.07320444,58820.4469364174
495.75,2513995.24783713,3.25646902236565,2.55902900081083,0.615839902057763,0.628257999527291,2927177.23763977,58820.4549271761
496,2513995.137666,3.23147029757293,2.53501661367799,0.610083140202645,0.622387115387536,2927177.40053357,58820.462843265
496.25,2513995.0287722,3.20625002622925,2.5114216928193,0.60438164755317,0.616571063968048,2927177.56191798,58820.4706853816
496.5,2513994.93122966,3.17093885798264,2.48803579863415,0.598733836869781,0.610809371830357,2927177.72179826,58820.4784542171
496.75,2513994.83435584,3.13640468519151,2.46467909007011,0.59313736194804,0.605101522572332,2927177.88017104,58820.4861504561
497,2513994.72824668,3.1123276405531,2.44155201668507,0.587592794189715,0.599446975518027,2927178.03705911,58820.4937747768
497.25,2513994.62336775,3.08803721798808,2.41882701805674,0.582101458830534,0.593845241535589,2927178.19249346,58820.5013278509
497.5,2513994.52942156,3.05402794594418,2.39630333965915,0.57666182713554,0.588295864608397,2927178.34647912,58820.5088103442
497.75,2513994.43611944,3.0207670221323,2.3738077710979,0.57127163938791,0.582798347340785,2927178.49901286,58820.5162229161
498,2513994.33392248,2.99757767677434,2.35153337143346,0.565931445906383,0.577352168958785,2927178.65011663,58820.5235662198
498.25,2513994.2329104,2.97418282092069,2.32964622246293,0.560642523050375,0.571956858332654,2927178.79982027,58820.5308409023
498.5,2513994.14242796,2.94142744583706,2.30795297139156,0.555403398433612,0.566611976227469,2927178.94812864,58820.5380476047
498.75,2513994.05256586,2.90939282794733,2.28628679401518,0.550211895639225,0.561317043555412,2927179.09503862,58820.5451869623
499,2513993.95413685,2.88705845377077,2.26483363138037,0.545068544681304,0.556071558712829,2927179.24057135,58820.5522596041
499.25,2513993.85684904,2.86452614644223,2.24375344191133,0.539974574846041,0.550875067910433,2927179.38475557,58820.5592661534
499.5,2513993.76970266,2.83297843869692,2.22286000164766,0.534928568019326,0.545727148078306,2927179.52759596,58820.5662072277
499.75,2513993.68315373,2.8021249143537,2.20199263712096,0.529928428014034,0.540627337763489,2927179.66908951,58820.5730834388
500,2513993.58835377,2.78061398985149,2.18133043380109,0.524974665289214,0.535575153827813,2927179.80925659,58820.5798953926
500.25,2513993.49465292,2.75891243015043,2.16102745250478,0.520068463794366,0.530570159185058,2927179.94812488,58820.5866436893
500.5,2513993.41071959,2.72852786450381,2.14090433527048,0.515208457687517,0.525611946336227,2927180.08569888,58820.5933289238
500.75,2513993.32736169,2.69881188821026,2.120806332592,0.510392628054193,0.520700070814906,2927180.2219757,58820.5999516853
